Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,50,0.022000,40,7.69425,5.81626,22.6046,0.926609
PM10,Warsaw,1,50,0.022000,50,7.78988,5.91939,22.7712,0.925298
PM10,Warsaw,1,50,0.022000,60,7.95798,6.05863,23.2766,0.922743
PM10,Warsaw,1,50,0.022000,100,7.92592,6.06943,23.302,0.923824
PM10,Warsaw,1,50,0.022000,120,7.76312,5.92375,22.8424,0.92643
PM10,Warsaw,1,50,0.023000,1,9.30769,6.97651,26.0584,0.905901
PM10,Warsaw,1,50,0.023000,5,8.04841,6.02566,23.3478,0.920238
PM10,Warsaw,1,50,0.023000,10,8.00479,5.99538,23.0747,0.923893
PM10,Warsaw,1,50,0.023000,15,8.07022,6.12476,23.4367,0.921846
PM10,Warsaw,1,50,0.023000,20,8.32323,6.31812,24.0436,0.918437
PM10,Warsaw,1,50,0.023000,25,7.79905,5.92066,22.6383,0.926726
PM10,Warsaw,1,50,0.023000,30,8.28623,6.30964,24.0254,0.91787
PM10,Warsaw,1,50,0.023000,35,7.72914,5.89022,22.6187,0.926881
PM10,Warsaw,1,50,0.023000,40,8.12043,6.18262,23.633,0.919916
PM10,Warsaw,1,50,0.023000,50,7.89481,6.0009,22.9203,0.923605
PM10,Warsaw,1,50,0.023000,60,8.08422,6.12481,23.4018,0.921382
PM10,Warsaw,1,50,0.023000,100,8.02546,6.07862,23.2004,0.921562
PM10,Warsaw,1,50,0.023000,120,7.90311,6.04568,23.186,0.92412
PM10,Warsaw,1,50,0.024000,1,9.67976,7.2783,27.4303,0.897115
PM10,Warsaw,1,50,0.024000,5,8.18351,6.32669,24.8512,0.92168
PM10,Warsaw,1,50,0.024000,10,8.40773,6.41476,24.6498,0.914335
PM10,Warsaw,1,50,0.024000,15,7.92028,5.97372,23.3056,0.923807
PM10,Warsaw,1,50,0.024000,20,8.23088,6.33362,24.2795,0.919619
PM10,Warsaw,1,50,0.024000,25,8.43353,6.45265,24.4087,0.915951
PM10,Warsaw,1,50,0.024000,30,7.84561,5.98234,22.9703,0.924539
PM10,Warsaw,1,50,0.024000,35,8.41736,6.39422,24.4755,0.914767
PM10,Warsaw,1,50,0.024000,40,8.33258,6.39397,24.2483,0.917409
PM10,Warsaw,1,50,0.024000,50,7.99019,6.1044,23.2784,0.922264
PM10,Warsaw,1,50,0.024000,60,7.90953,6.00631,23.1845,0.922778
PM10,Warsaw,1,50,0.024000,100,8.04983,6.13383,23.3653,0.921102
PM10,Warsaw,1,50,0.024000,120,8.1678,6.23712,23.8747,0.919831
PM10,Warsaw,1,50,0.025000,1,9.7878,7.48404,28.4238,0.896139
PM10,Warsaw,1,50,0.025000,5,8.26727,6.23083,23.9986,0.915766
PM10,Warsaw,1,50,0.025000,10,8.53056,6.40563,24.357,0.911918
PM10,Warsaw,1,50,0.025000,15,7.84092,6.01472,23.4329,0.926252
PM10,Warsaw,1,50,0.025000,20,8.17309,6.21982,23.7449,0.918778
PM10,Warsaw,1,50,0.025000,25,8.63194,6.56052,25.0035,0.910616
PM10,Warsaw,1,50,0.025000,30,7.75439,5.85303,22.774,0.926642
PM10,Warsaw,1,50,0.025000,35,8.13218,6.22061,24.0189,0.91935
PM10,Warsaw,1,50,0.025000,40,8.16892,6.16035,23.6202,0.916924
PM10,Warsaw,1,50,0.025000,50,8.20507,6.21808,23.6583,0.918033
PM10,Warsaw,1,50,0.025000,60,8.06051,6.14398,23.6114,0.921334
PM10,Warsaw,1,50,0.025000,100,8.11361,6.17684,23.7801,0.919305
PM10,Warsaw,1,50,0.025000,120,7.99893,6.08478,23.3593,0.921511
PM10,Warsaw,1,50,0.025000,1,9.7878,7.48404,28.4238,0.896139
PM10,Warsaw,1,50,0.025000,5,9.25816,7.05532,26.5425,0.898511
PM10,Warsaw,1,50,0.025000,10,8.68098,6.5809,24.7546,0.909572
PM10,Warsaw,1,50,0.025000,15,8.35268,6.34892,24.0573,0.915351
PM10,Warsaw,1,50,0.025000,20,8.10383,6.18997,24.0913,0.921291
PM10,Warsaw,1,50,0.025000,25,8.67139,6.60046,25.0117,0.911056
PM10,Warsaw,1,50,0.025000,30,8.01176,6.10773,23.5003,0.921802
PM10,Warsaw,1,50,0.025000,35,8.24905,6.24948,23.7179,0.917962
PM10,Warsaw,1,50,0.025000,40,8.2753,6.3166,24.2733,0.917908
PM10,Warsaw,1,50,0.025000,50,8.10538,6.16735,23.4905,0.919113
PM10,Warsaw,1,50,0.025000,60,7.95204,6.04428,23.1394,0.922379
PM10,Warsaw,1,50,0.025000,100,8.15658,6.24187,23.7978,0.919359
PM10,Warsaw,1,50,0.025000,120,8.16715,6.25129,23.9349,0.918959
PM10,Warsaw,1,55,0.010000,1,7.8171,5.67301,24.1065,0.922714
PM10,Warsaw,1,55,0.010000,5,7.39967,5.34481,22.7971,0.92795
PM10,Warsaw,1,55,0.010000,10,7.36229,5.44874,23.6622,0.929298
PM10,Warsaw,1,55,0.010000,15,7.28156,5.4125,23.1747,0.930575
PM10,Warsaw,1,55,0.010000,20,7.25573,5.42862,23.6553,0.929419
PM10,Warsaw,1,55,0.010000,25,7.18137,5.30982,23.3101,0.931344
PM10,Warsaw,1,55,0.010000,30,7.12325,5.30627,23.1722,0.931771
PM10,Warsaw,1,55,0.010000,35,7.26056,5.35331,23.1796,0.929148
PM10,Warsaw,1,55,0.010000,40,7.14614,5.30302,22.8746,0.932366
PM10,Warsaw,1,55,0.010000,50,7.21653,5.36802,23.2954,0.93082
PM10,Warsaw,1,55,0.010000,60,7.20101,5.37763,23.3298,0.931399
PM10,Warsaw,1,55,0.010000,100,7.15664,5.32136,23.2487,0.930883
PM10,Warsaw,1,55,0.010000,120,7.20705,5.34648,23.2727,0.931055
PM10,Warsaw,1,55,0.013000,1,7.85452,5.6238,23.9682,0.918213
PM10,Warsaw,1,55,0.013000,5,7.33155,5.35753,23.1369,0.928106
PM10,Warsaw,1,55,0.013000,10,7.14652,5.34567,23.2219,0.931727
PM10,Warsaw,1,55,0.013000,15,7.14391,5.2827,22.8172,0.932625
PM10,Warsaw,1,55,0.013000,20,7.1519,5.35215,23.0592,0.931106
PM10,Warsaw,1,55,0.013000,25,7.1365,5.32651,22.6555,0.933903
PM10,Warsaw,1,55,0.013000,30,7.04756,5.22701,22.4807,0.933717
PM10,Warsaw,1,55,0.013000,35,7.04066,5.25055,22.7846,0.93429
PM10,Warsaw,1,55,0.013000,40,7.14313,5.30285,22.884,0.932128
PM10,Warsaw,1,55,0.013000,50,7.1014,5.26719,22.5064,0.934754
PM10,Warsaw,1,55,0.013000,60,7.16105,5.30438,22.7435,0.931911
PM10,Warsaw,1,55,0.013000,100,6.99506,5.24694,22.9896,0.935189
PM10,Warsaw,1,55,0.013000,120,7.03794,5.26223,22.9383,0.933759
PM10,Warsaw,1,55,0.014000,1,7.81209,5.51113,23.2287,0.920523
PM10,Warsaw,1,55,0.014000,5,7.55508,5.50438,23.7426,0.922618
PM10,Warsaw,1,55,0.014000,10,7.19557,5.29382,22.6233,0.932537
PM10,Warsaw,1,55,0.014000,15,7.06611,5.30032,22.7582,0.933418
PM10,Warsaw,1,55,0.014000,20,7.11503,5.28202,22.7216,0.935015
PM10,Warsaw,1,55,0.014000,25,7.06991,5.31541,23.1676,0.933314
PM10,Warsaw,1,55,0.014000,30,7.08072,5.27213,22.4358,0.932776
PM10,Warsaw,1,55,0.014000,35,7.11089,5.29075,22.4929,0.933409
PM10,Warsaw,1,55,0.014000,40,7.05745,5.28314,23.0057,0.93332
PM10,Warsaw,1,55,0.014000,50,7.07707,5.29407,23.0776,0.933673
PM10,Warsaw,1,55,0.014000,60,7.12176,5.29778,22.8074,0.932611
PM10,Warsaw,1,55,0.014000,100,7.06301,5.26292,22.6807,0.934302
PM10,Warsaw,1,55,0.014000,120,7.03726,5.2621,22.6943,0.934162
PM10,Warsaw,1,55,0.015000,1,7.58795,5.50724,23.985,0.924356
PM10,Warsaw,1,55,0.015000,5,7.41394,5.43771,23.3914,0.925237
PM10,Warsaw,1,55,0.015000,10,7.16736,5.33428,23.0265,0.932438
PM10,Warsaw,1,55,0.015000,15,7.24772,5.44426,23.5818,0.931
PM10,Warsaw,1,55,0.015000,20,7.12927,5.3227,23.0725,0.935035
PM10,Warsaw,1,55,0.015000,25,7.04437,5.29742,23.0095,0.934676
PM10,Warsaw,1,55,0.015000,30,6.93846,5.26214,23.0216,0.936628
PM10,Warsaw,1,55,0.015000,35,7.08692,5.3239,23.0771,0.932606
PM10,Warsaw,1,55,0.015000,40,7.08766,5.29985,22.9361,0.934125
PM10,Warsaw,1,55,0.015000,50,7.17761,5.33357,23.0806,0.931589
PM10,Warsaw,1,55,0.015000,60,7.04735,5.27521,22.7732,0.934198
PM10,Warsaw,1,55,0.015000,100,7.03178,5.29814,22.9224,0.93523
PM10,Warsaw,1,55,0.015000,120,7.05341,5.29407,22.8363,0.934319
PM10,Warsaw,1,55,0.016000,1,7.74116,5.57158,23.7722,0.920256
PM10,Warsaw,1,55,0.016000,5,7.34503,5.4242,23.1694,0.92808
PM10,Warsaw,1,55,0.016000,10,7.20204,5.31161,23.0225,0.935206
PM10,Warsaw,1,55,0.016000,15,6.9615,5.2765,22.4862,0.935557
PM10,Warsaw,1,55,0.016000,20,7.12893,5.35236,23.2291,0.932086
PM10,Warsaw,1,55,0.016000,25,7.0711,5.32665,22.8479,0.935125
PM10,Warsaw,1,55,0.016000,30,7.01013,5.26864,22.9473,0.935843
PM10,Warsaw,1,55,0.016000,35,7.0513,5.26768,22.9287,0.934078
PM10,Warsaw,1,55,0.016000,40,6.97323,5.27276,22.6902,0.936889
PM10,Warsaw,1,55,0.016000,50,7.07104,5.31857,22.7631,0.933861
PM10,Warsaw,1,55,0.016000,60,6.95565,5.24641,22.5934,0.93617
PM10,Warsaw,1,55,0.016000,100,7.04616,5.26817,22.8126,0.934663
PM10,Warsaw,1,55,0.016000,120,6.99543,5.26413,22.717,0.935685
PM10,Warsaw,1,55,0.017000,1,7.57597,5.42736,23.4513,0.925433
PM10,Warsaw,1,55,0.017000,5,7.3269,5.45608,23.9462,0.932769
PM10,Warsaw,1,55,0.017000,10,7.00545,5.32147,22.8543,0.935793
PM10,Warsaw,1,55,0.017000,15,7.12443,5.31608,22.9749,0.934583
PM10,Warsaw,1,55,0.017000,20,7.02174,5.28859,23.0101,0.93533
PM10,Warsaw,1,55,0.017000,25,7.11165,5.29263,22.8107,0.93251
PM10,Warsaw,1,55,0.017000,30,6.98264,5.24806,22.7627,0.934983
PM10,Warsaw,1,55,0.017000,35,6.94775,5.23024,22.6308,0.937155
PM10,Warsaw,1,55,0.017000,40,6.96245,5.2364,22.5877,0.937577
PM10,Warsaw,1,55,0.017000,50,7.00881,5.24217,22.4404,0.935198
PM10,Warsaw,1,55,0.017000,60,6.9636,5.25109,22.9612,0.935808
PM10,Warsaw,1,55,0.017000,100,7.02476,5.30509,22.9378,0.935028
PM10,Warsaw,1,55,0.017000,120,6.96318,5.25581,22.856,0.936132
PM10,Warsaw,1,55,0.018000,1,7.52819,5.39305,23.4008,0.925541
PM10,Warsaw,1,55,0.018000,5,7.30852,5.41068,23.0323,0.929491
PM10,Warsaw,1,55,0.018000,10,7.04675,5.3261,23.2079,0.93483
PM10,Warsaw,1,55,0.018000,15,7.1471,5.31656,23.0917,0.934964
PM10,Warsaw,1,55,0.018000,20,7.0769,5.32403,22.657,0.934238
PM10,Warsaw,1,55,0.018000,25,7.06647,5.31579,23.0969,0.935548
PM10,Warsaw,1,55,0.018000,30,6.99918,5.24227,22.8008,0.935328
PM10,Warsaw,1,55,0.018000,35,6.93601,5.22495,22.7323,0.937067
PM10,Warsaw,1,55,0.018000,40,6.98198,5.25477,22.8287,0.935942
PM10,Warsaw,1,55,0.018000,50,6.92724,5.25212,22.8154,0.936869
PM10,Warsaw,1,55,0.018000,60,6.94638,5.26073,22.8799,0.936386
PM10,Warsaw,1,55,0.018000,100,6.97771,5.26716,22.8807,0.936796
PM10,Warsaw,1,55,0.018000,120,7.00471,5.28521,22.8648,0.935385
PM10,Warsaw,1,55,0.019000,1,7.2073,5.26943,23.06,0.936961
PM10,Warsaw,1,55,0.019000,5,7.092,5.2874,22.509,0.931404
PM10,Warsaw,1,55,0.019000,10,7.07547,5.32134,22.965,0.935726
PM10,Warsaw,1,55,0.019000,15,7.07277,5.34362,22.9129,0.93387
PM10,Warsaw,1,55,0.019000,20,7.12247,5.29359,22.5465,0.931775
PM10,Warsaw,1,55,0.019000,25,7.03952,5.24179,22.8144,0.934425
PM10,Warsaw,1,55,0.019000,30,7.11876,5.31621,22.8988,0.932016
PM10,Warsaw,1,55,0.019000,35,7.04884,5.28776,22.8898,0.934066
PM10,Warsaw,1,55,0.019000,40,7.05542,5.28397,22.7327,0.934141
PM10,Warsaw,1,55,0.019000,50,6.98784,5.24138,22.7165,0.93547
PM10,Warsaw,1,55,0.019000,60,6.9592,5.22103,22.3341,0.93611
PM10,Warsaw,1,55,0.019000,100,7.07493,5.28684,22.8661,0.934119
PM10,Warsaw,1,55,0.019000,120,6.99216,5.25863,22.7406,0.93549
PM10,Warsaw,1,55,0.020000,1,7.14696,5.24049,23.008,0.93743
PM10,Warsaw,1,55,0.020000,5,7.25587,5.36868,23.1862,0.929972
PM10,Warsaw,1,55,0.020000,10,7.19754,5.38804,23.6002,0.932661
PM10,Warsaw,1,55,0.020000,15,6.93184,5.23559,22.926,0.937184
PM10,Warsaw,1,55,0.020000,20,7.04279,5.24872,22.8706,0.934179
PM10,Warsaw,1,55,0.020000,25,7.24429,5.37685,22.8924,0.930537
PM10,Warsaw,1,55,0.020000,30,7.02508,5.25978,22.8907,0.93446
PM10,Warsaw,1,55,0.020000,35,6.97979,5.26039,22.8154,0.934683
PM10,Warsaw,1,55,0.020000,40,6.963,5.26634,22.7634,0.935782
PM10,Warsaw,1,55,0.020000,50,7.07092,5.30048,22.9744,0.933598
PM10,Warsaw,1,55,0.020000,60,6.97925,5.27222,22.6626,0.935772
PM10,Warsaw,1,55,0.020000,100,6.99179,5.25824,22.7915,0.9356
PM10,Warsaw,1,55,0.020000,120,7.02248,5.27068,22.7564,0.934415
PM10,Warsaw,1,55,0.021000,1,7.12726,5.26994,23.2828,0.932807
PM10,Warsaw,1,55,0.021000,5,7.05048,5.21328,23.2455,0.936459
PM10,Warsaw,1,55,0.021000,10,7.14076,5.33962,22.7693,0.932569
PM10,Warsaw,1,55,0.021000,15,7.03513,5.24358,22.6502,0.934614
PM10,Warsaw,1,55,0.021000,20,7.12073,5.33878,23.125,0.931599
PM10,Warsaw,1,55,0.021000,25,7.11954,5.29179,22.7708,0.932027
PM10,Warsaw,1,55,0.021000,30,7.09874,5.28101,22.592,0.933603
PM10,Warsaw,1,55,0.021000,35,7.01119,5.25533,22.746,0.933713
PM10,Warsaw,1,55,0.021000,40,7.01477,5.28802,22.5157,0.934899
PM10,Warsaw,1,55,0.021000,50,6.97846,5.2514,22.8399,0.934329
PM10,Warsaw,1,55,0.021000,60,7.06882,5.28242,22.7688,0.934463
PM10,Warsaw,1,55,0.021000,100,7.03929,5.27373,22.8296,0.934295
PM10,Warsaw,1,55,0.021000,120,7.0575,5.28246,22.8106,0.933752
PM10,Warsaw,1,55,0.022000,1,7.2003,5.32364,23.0669,0.931613
PM10,Warsaw,1,55,0.022000,5,7.24595,5.29244,22.9082,0.931423
PM10,Warsaw,1,55,0.022000,10,7.39464,5.35619,22.4662,0.929134
PM10,Warsaw,1,55,0.022000,15,7.04568,5.28787,22.7456,0.93521
PM10,Warsaw,1,55,0.022000,20,7.14601,5.32839,23.1765,0.932143
PM10,Warsaw,1,55,0.022000,25,7.00546,5.24167,22.6193,0.934465
PM10,Warsaw,1,55,0.022000,30,7.0502,5.26979,22.8657,0.935296
PM10,Warsaw,1,55,0.022000,35,6.96902,5.22476,22.5097,0.934905
PM10,Warsaw,1,55,0.022000,40,7.08482,5.29183,22.7746,0.933456
PM10,Warsaw,1,55,0.022000,50,7.01263,5.27458,22.7704,0.934453
PM10,Warsaw,1,55,0.022000,60,7.09038,5.30835,22.8707,0.932684
PM10,Warsaw,1,55,0.022000,100,7.04174,5.27,22.5891,0.933379
PM10,Warsaw,1,55,0.022000,120,7.03544,5.26391,22.7984,0.934806
PM10,Warsaw,1,55,0.023000,1,7.16842,5.30159,23.1943,0.933144
PM10,Warsaw,1,55,0.023000,5,7.24154,5.44804,23.5379,0.931968
PM10,Warsaw,1,55,0.023000,10,7.02121,5.29506,23.3129,0.933291
PM10,Warsaw,1,55,0.023000,15,7.14893,5.31308,22.9226,0.931807
PM10,Warsaw,1,55,0.023000,20,7.01687,5.2174,22.5613,0.934748
PM10,Warsaw,1,55,0.023000,25,7.17875,5.33203,23.0728,0.929343
PM10,Warsaw,1,55,0.023000,30,7.07609,5.28396,22.883,0.933111
PM10,Warsaw,1,55,0.023000,35,7.02957,5.24323,22.5815,0.933666
PM10,Warsaw,1,55,0.023000,40,7.04701,5.25209,22.6963,0.93332
PM10,Warsaw,1,55,0.023000,50,7.096,5.2858,22.521,0.932525
PM10,Warsaw,1,55,0.023000,60,7.01112,5.25148,22.6155,0.933852
PM10,Warsaw,1,55,0.023000,100,7.01507,5.2432,22.5646,0.93373
PM10,Warsaw,1,55,0.023000,120,7.05959,5.27679,22.8837,0.933062
PM10,Warsaw,1,55,0.024000,1,8.15144,5.61211,23.6281,0.911957
PM10,Warsaw,1,55,0.024000,5,7.29821,5.33507,22.4855,0.928621
PM10,Warsaw,1,55,0.024000,10,7.06119,5.26542,22.6532,0.935043
PM10,Warsaw,1,55,0.024000,15,7.10111,5.26436,22.5599,0.93181
PM10,Warsaw,1,55,0.024000,20,7.11683,5.24793,22.7617,0.933253
PM10,Warsaw,1,55,0.024000,25,7.11976,5.24879,22.1955,0.930617
PM10,Warsaw,1,55,0.024000,30,6.97656,5.19303,22.2935,0.935423
PM10,Warsaw,1,55,0.024000,35,7.08268,5.26205,22.7343,0.932695
PM10,Warsaw,1,55,0.024000,40,7.00295,5.2594,22.9537,0.934084
PM10,Warsaw,1,55,0.024000,50,7.08762,5.28853,22.8588,0.932358
PM10,Warsaw,1,55,0.024000,60,7.08319,5.28376,22.8463,0.932594
PM10,Warsaw,1,55,0.024000,100,7.07736,5.26096,22.5607,0.931977
PM10,Warsaw,1,55,0.024000,120,7.07639,5.2542,22.6608,0.932084
PM10,Warsaw,1,55,0.025000,1,8.2266,5.67306,24.0112,0.910161
PM10,Warsaw,1,55,0.025000,5,7.13505,5.28759,22.6603,0.929343
PM10,Warsaw,1,55,0.025000,10,7.43461,5.43292,23.3967,0.921379
PM10,Warsaw,1,55,0.025000,15,7.0648,5.2435,22.5045,0.933053
PM10,Warsaw,1,55,0.025000,20,7.17856,5.32454,23.1614,0.928661
PM10,Warsaw,1,55,0.025000,25,7.01575,5.22675,22.6897,0.933229
PM10,Warsaw,1,55,0.025000,30,7.05058,5.23112,22.6544,0.932371
PM10,Warsaw,1,55,0.025000,35,7.14062,5.29519,22.6674,0.93013
PM10,Warsaw,1,55,0.025000,40,7.0702,5.27283,22.8324,0.933029
PM10,Warsaw,1,55,0.025000,50,7.02799,5.2067,22.5907,0.932229
PM10,Warsaw,1,55,0.025000,60,7.03714,5.23756,22.6532,0.932246
PM10,Warsaw,1,55,0.025000,100,7.05794,5.24881,22.6008,0.932458
PM10,Warsaw,1,55,0.025000,120,7.11261,5.27645,22.7007,0.930672
PM10,Warsaw,1,55,0.025000,1,8.2266,5.67306,24.0112,0.910161
PM10,Warsaw,1,55,0.025000,5,7.26862,5.37266,23.3925,0.929519
PM10,Warsaw,1,55,0.025000,10,7.28325,5.36198,22.7519,0.929473
PM10,Warsaw,1,55,0.025000,15,7.02218,5.27952,22.8445,0.933793
PM10,Warsaw,1,55,0.025000,20,7.03394,5.23159,22.955,0.932578
PM10,Warsaw,1,55,0.025000,25,7.07053,5.2713,22.8117,0.931092
PM10,Warsaw,1,55,0.025000,30,7.11804,5.25476,22.8181,0.931424
PM10,Warsaw,1,55,0.025000,35,7.11512,5.23589,22.7316,0.930708
PM10,Warsaw,1,55,0.025000,40,7.10699,5.24677,22.5812,0.930368
PM10,Warsaw,1,55,0.025000,50,7.07621,5.25474,22.6527,0.931392
PM10,Warsaw,1,55,0.025000,60,7.08843,5.22453,22.5935,0.931301
PM10,Warsaw,1,55,0.025000,100,7.07049,5.24143,22.5978,0.93234
PM10,Warsaw,1,55,0.025000,120,7.02877,5.24572,22.6397,0.933562
PM10,Warsaw,1,60,0.010000,1,9.92386,7.41714,30.9691,0.882688
PM10,Warsaw,1,60,0.010000,5,7.63589,6.02732,26.2156,0.924706
PM10,Warsaw,1,60,0.010000,10,7.61127,5.77718,24.5478,0.925191
PM10,Warsaw,1,60,0.010000,15,7.52198,5.73468,24.3608,0.927642
PM10,Warsaw,1,60,0.010000,20,7.53101,5.7214,24.4141,0.924827
PM10,Warsaw,1,60,0.010000,25,7.52975,5.74021,24.226,0.928322
PM10,Warsaw,1,60,0.010000,30,7.50667,5.74099,24.6281,0.927562
PM10,Warsaw,1,60,0.010000,35,7.51889,5.72954,24.1428,0.927127
PM10,Warsaw,1,60,0.010000,40,7.48321,5.69494,24.1618,0.927987
PM10,Warsaw,1,60,0.010000,50,7.38433,5.70251,24.3785,0.929747
PM10,Warsaw,1,60,0.010000,60,7.48017,5.71178,24.565,0.927551
PM10,Warsaw,1,60,0.010000,100,7.38758,5.61319,24.1242,0.929062
PM10,Warsaw,1,60,0.010000,120,7.52875,5.70863,24.192,0.926911
PM10,Warsaw,1,60,0.013000,1,9.5232,7.27664,30.6934,0.902961
PM10,Warsaw,1,60,0.013000,5,7.38077,5.56772,23.911,0.932665
PM10,Warsaw,1,60,0.013000,10,7.45814,5.66976,23.9751,0.929489
PM10,Warsaw,1,60,0.013000,15,7.48102,5.64574,23.7892,0.929417
PM10,Warsaw,1,60,0.013000,20,7.46413,5.67512,23.7161,0.929308
PM10,Warsaw,1,60,0.013000,25,7.33773,5.59021,23.4791,0.930938
PM10,Warsaw,1,60,0.013000,30,7.36318,5.58893,23.5114,0.931813
PM10,Warsaw,1,60,0.013000,35,7.26586,5.50272,23.2039,0.933095
PM10,Warsaw,1,60,0.013000,40,7.3098,5.5774,23.4408,0.932533
PM10,Warsaw,1,60,0.013000,50,7.35894,5.60412,23.5518,0.930491
PM10,Warsaw,1,60,0.013000,60,7.38556,5.61047,23.5593,0.930804
PM10,Warsaw,1,60,0.013000,100,7.31752,5.57489,23.5818,0.931449
PM10,Warsaw,1,60,0.013000,120,7.36316,5.62144,23.6066,0.931712
PM10,Warsaw,1,60,0.014000,1,9.60739,7.21364,29.6517,0.902352
PM10,Warsaw,1,60,0.014000,5,7.35139,5.64705,23.3063,0.931732
PM10,Warsaw,1,60,0.014000,10,7.44655,5.74417,23.6558,0.931186
PM10,Warsaw,1,60,0.014000,15,7.54182,5.72785,23.7788,0.928889
PM10,Warsaw,1,60,0.014000,20,7.21161,5.46157,23.0661,0.933692
PM10,Warsaw,1,60,0.014000,25,7.42719,5.62358,23.3591,0.928849
PM10,Warsaw,1,60,0.014000,30,7.43226,5.67559,23.2991,0.932242
PM10,Warsaw,1,60,0.014000,35,7.16694,5.43357,22.6465,0.935138
PM10,Warsaw,1,60,0.014000,40,7.21155,5.46935,22.8809,0.934381
PM10,Warsaw,1,60,0.014000,50,7.34971,5.59553,23.4297,0.931214
PM10,Warsaw,1,60,0.014000,60,7.28767,5.56563,23.2254,0.931071
PM10,Warsaw,1,60,0.014000,100,7.31195,5.56218,23.1358,0.931575
PM10,Warsaw,1,60,0.014000,120,7.21375,5.54796,23.3779,0.933741
PM10,Warsaw,1,60,0.015000,1,9.60768,7.23132,29.8602,0.902397
PM10,Warsaw,1,60,0.015000,5,7.24493,5.43388,23.2532,0.930255
PM10,Warsaw,1,60,0.015000,10,7.3135,5.50136,22.7952,0.933074
PM10,Warsaw,1,60,0.015000,15,7.47399,5.71573,23.5217,0.929609
PM10,Warsaw,1,60,0.015000,20,7.29712,5.50255,23.061,0.931984
PM10,Warsaw,1,60,0.015000,25,7.24786,5.50357,22.8396,0.933221
PM10,Warsaw,1,60,0.015000,30,7.21236,5.4905,23.0349,0.933542
PM10,Warsaw,1,60,0.015000,35,7.18271,5.4825,23.1557,0.93301
PM10,Warsaw,1,60,0.015000,40,7.21125,5.52584,23.1556,0.934385
PM10,Warsaw,1,60,0.015000,50,7.35174,5.62672,23.3318,0.931323
PM10,Warsaw,1,60,0.015000,60,7.33107,5.58052,23.145,0.931737
PM10,Warsaw,1,60,0.015000,100,7.21474,5.49881,23.1688,0.933284
PM10,Warsaw,1,60,0.015000,120,7.20757,5.49469,23.124,0.933525
PM10,Warsaw,1,60,0.016000,1,9.42808,7.10584,29.2741,0.904616
PM10,Warsaw,1,60,0.016000,5,7.41554,5.63326,24.0848,0.929919
PM10,Warsaw,1,60,0.016000,10,7.13003,5.37956,22.3968,0.933324
PM10,Warsaw,1,60,0.016000,15,7.3505,5.56925,23.5902,0.929688
PM10,Warsaw,1,60,0.016000,20,7.33315,5.55184,23.1036,0.930155
PM10,Warsaw,1,60,0.016000,25,7.31066,5.51673,23.1382,0.930861
PM10,Warsaw,1,60,0.016000,30,7.29392,5.53626,22.9873,0.931677
PM10,Warsaw,1,60,0.016000,35,7.22878,5.4728,22.9051,0.932561
PM10,Warsaw,1,60,0.016000,40,7.30629,5.55642,23.0817,0.930254
PM10,Warsaw,1,60,0.016000,50,7.28476,5.57818,23.2935,0.932555
PM10,Warsaw,1,60,0.016000,60,7.09711,5.38875,22.8077,0.934789
PM10,Warsaw,1,60,0.016000,100,7.24322,5.51326,23.1067,0.932374
PM10,Warsaw,1,60,0.016000,120,7.24865,5.50453,23.0956,0.932553
PM10,Warsaw,1,60,0.017000,1,9.45431,7.15898,29.7284,0.899636
PM10,Warsaw,1,60,0.017000,5,7.30077,5.40885,22.8913,0.928231
PM10,Warsaw,1,60,0.017000,10,7.24521,5.48489,23.2213,0.932824
PM10,Warsaw,1,60,0.017000,15,7.2716,5.48678,23.0132,0.930067
PM10,Warsaw,1,60,0.017000,20,7.33944,5.58598,23.3751,0.931999
PM10,Warsaw,1,60,0.017000,25,7.42913,5.59364,23.1313,0.927907
PM10,Warsaw,1,60,0.017000,30,7.21348,5.4283,22.5657,0.932899
PM10,Warsaw,1,60,0.017000,35,7.24148,5.5018,23.216,0.932571
PM10,Warsaw,1,60,0.017000,40,7.2219,5.50479,23.1163,0.931992
PM10,Warsaw,1,60,0.017000,50,7.14365,5.37995,22.624,0.934149
PM10,Warsaw,1,60,0.017000,60,7.24326,5.48534,22.8499,0.9309
PM10,Warsaw,1,60,0.017000,100,7.23121,5.4964,22.93,0.932476
PM10,Warsaw,1,60,0.017000,120,7.19095,5.43701,22.6965,0.932839
PM10,Warsaw,1,60,0.018000,1,7.73802,5.97407,26.188,0.927425
PM10,Warsaw,1,60,0.018000,5,7.62504,5.64801,22.6956,0.922717
PM10,Warsaw,1,60,0.018000,10,7.35553,5.52696,23.2867,0.927058
PM10,Warsaw,1,60,0.018000,15,7.36381,5.55957,23.5495,0.933629
PM10,Warsaw,1,60,0.018000,20,7.24576,5.41167,22.5101,0.93188
PM10,Warsaw,1,60,0.018000,25,7.31195,5.55508,23.0354,0.931234
PM10,Warsaw,1,60,0.018000,30,7.3171,5.50842,22.9242,0.932169
PM10,Warsaw,1,60,0.018000,35,7.15291,5.45016,22.687,0.934645
PM10,Warsaw,1,60,0.018000,40,7.22918,5.4426,22.8141,0.931229
PM10,Warsaw,1,60,0.018000,50,7.15483,5.40285,22.913,0.932722
PM10,Warsaw,1,60,0.018000,60,7.22756,5.48631,22.9078,0.932732
