11.6,11.5,14.2,20.0,4.4,1.7,7.4
11.5,14.2,7.4,21.0,7.6,3.0,12.7
14.2,7.4,12.7,22.0,6.1,4.0,14.6
7.4,12.7,14.6,23.0,1.2,1.7,8.2
12.7,14.6,8.2,24.0,-2.0,4.0,21.5
14.6,8.2,21.5,25.0,-4.7,2.0,30.6
8.2,21.5,30.6,26.0,-7.6,2.7,14.6
21.5,30.6,14.6,27.0,-3.5,4.0,12.2
30.6,14.6,12.2,28.0,-3.6,3.7,23.6
14.6,12.2,23.6,29.0,-0.8,2.0,18.2
12.2,23.6,18.2,30.0,-1.1,2.3,19.9
23.6,18.2,19.9,31.0,1.8,3.0,12.6
18.2,19.9,12.6,1.0,2.6,4.0,20.7
19.9,12.6,20.7,2.0,1.7,1.7,10.5
12.6,20.7,10.5,3.0,4.0,5.0,17.7
20.7,10.5,17.7,4.0,2.6,2.0,18.4
10.5,17.7,18.4,5.0,2.8,3.0,21.9
17.7,18.4,21.9,6.0,1.7,2.3,47.0
18.4,21.9,47.0,7.0,-0.4,0.7,29.3
21.9,47.0,29.3,8.0,-0.6,3.0,56.1
47.0,29.3,56.1,9.0,-1.6,1.0,37.1
29.3,56.1,37.1,10.0,-5.3,1.0,33.9
56.1,37.1,33.9,11.0,-7.0,2.0,47.9
37.1,33.9,47.9,12.0,-6.4,1.3,78.4
33.9,47.9,78.4,13.0,-0.9,1.3,40.7
47.9,78.4,40.7,14.0,2.6,1.3,29.6
78.4,40.7,29.6,15.0,1.7,1.3,23.0
40.7,29.6,23.0,16.0,0.8,2.0,28.4
29.6,23.0,28.4,17.0,-4.0,2.0,26.6
23.0,28.4,26.6,18.0,-0.8,2.3,27.4
28.4,26.6,27.4,19.0,1.1,2.3,40.2
26.6,27.4,40.2,20.0,1.9,2.0,11.3
27.4,40.2,11.3,21.0,-2.4,3.0,22.8
40.2,11.3,22.8,22.0,-7.0,5.0,21.2
11.3,22.8,21.2,23.0,-9.5,3.7,46.7
22.8,21.2,46.7,24.0,-10.0,3.3,82.0
21.2,46.7,82.0,25.0,-6.2,3.0,41.9
46.7,82.0,41.9,26.0,-4.0,2.7,21.2
82.0,41.9,21.2,27.0,1.5,2.3,18.7
41.9,21.2,18.7,28.0,0.6,2.7,11.8
21.2,18.7,11.8,1.0,5.3,3.0,9.6
18.7,11.8,9.6,2.0,6.1,2.7,23.6
11.8,9.6,23.6,3.0,5.1,2.0,18.6
9.6,23.6,18.6,4.0,2.5,2.0,23.4
23.6,18.6,23.4,5.0,3.2,0.7,29.4
18.6,23.4,29.4,6.0,5.9,2.7,39.6
23.4,29.4,39.6,7.0,7.7,1.7,61.0
29.4,39.6,61.0,8.0,11.2,1.0,25.8
39.6,61.0,25.8,9.0,9.3,2.7,29.5
61.0,25.8,29.5,10.0,7.3,1.0,25.0
25.8,29.5,25.0,11.0,4.7,2.0,41.1
29.5,25.0,41.1,12.0,11.0,2.3,67.4
25.0,41.1,67.4,13.0,8.6,1.0,39.5
41.1,67.4,39.5,14.0,9.9,3.3,34.4
67.4,39.5,34.4,15.0,6.7,2.7,41.5
39.5,34.4,41.5,16.0,6.7,2.7,15.1
34.4,41.5,15.1,17.0,8.4,4.0,9.3
41.5,15.1,9.3,18.0,5.6,2.0,18.2
15.1,9.3,18.2,19.0,6.0,3.0,25.2
9.3,18.2,25.2,20.0,4.1,1.3,39.3
18.2,25.2,39.3,21.0,8.5,2.0,17.5
25.2,39.3,17.5,22.0,6.4,2.3,22.6
39.3,17.5,22.6,23.0,6.5,3.3,37.3
17.5,22.6,37.3,24.0,8.8,5.0,35.7
22.6,37.3,35.7,25.0,8.3,1.0,36.5
37.3,35.7,36.5,26.0,7.9,2.3,48.0
35.7,36.5,48.0,27.0,9.1,2.3,58.1
36.5,48.0,58.1,28.0,9.4,3.3,50.2
48.0,58.1,50.2,29.0,8.9,4.0,49.5
58.1,50.2,49.5,30.0,8.5,2.7,49.3366666666667
50.2,49.5,49.3366666666667,31.0,9.0,1.0,49.1733333333333
49.5,49.3366666666667,49.1733333333333,1.0,8.8,1.0,49.01
49.3366666666667,49.1733333333333,49.01,2.0,7.9,2.0,48.8466666666667
49.1733333333333,49.01,48.8466666666667,3.0,9.3,2.7,48.6833333333333
49.01,48.8466666666667,48.6833333333333,4.0,6.4,2.3,48.52
48.8466666666667,48.6833333333333,48.52,5.0,5.9,3.3,48.3566666666667
48.6833333333333,48.52,48.3566666666667,6.0,8.5,4.7,48.1933333333333
48.52,48.3566666666667,48.1933333333333,7.0,4.7,2.3,48.03
48.3566666666667,48.1933333333333,48.03,8.0,5.1,2.3,47.8666666666667
48.1933333333333,48.03,47.8666666666667,9.0,6.6,4.0,47.7033333333333
48.03,47.8666666666667,47.7033333333333,10.0,8.6,2.7,47.54
47.8666666666667,47.7033333333333,47.54,11.0,9.0,2.7,47.3766666666667
47.7033333333333,47.54,47.3766666666667,12.0,11.9,2.7,47.2133333333333
47.54,47.3766666666667,47.2133333333333,13.0,9.8,1.0,47.05
47.3766666666667,47.2133333333333,47.05,14.0,11.7,2.0,46.8866666666667
47.2133333333333,47.05,46.8866666666667,15.0,12.5,1.0,46.7233333333333
47.05,46.8866666666667,46.7233333333333,16.0,11.8,0.7,46.56
46.8866666666667,46.7233333333333,46.56,17.0,16.0,1.7,46.3966666666667
46.7233333333333,46.56,46.3966666666667,18.0,10.3,2.7,46.2333333333333
46.56,46.3966666666667,46.2333333333333,19.0,7.2,2.0,46.07
46.3966666666667,46.2333333333333,46.07,20.0,7.9,5.0,45.9066666666667
46.2333333333333,46.07,45.9066666666667,21.0,6.0,3.0,45.7433333333333
46.07,45.9066666666667,45.7433333333333,22.0,5.6,1.7,45.58
45.9066666666667,45.7433333333333,45.58,23.0,10.8,1.0,45.4166666666667
45.7433333333333,45.58,45.4166666666667,24.0,12.4,2.0,45.2533333333333
45.58,45.4166666666667,45.2533333333333,25.0,12.9,2.0,45.09
45.4166666666667,45.2533333333333,45.09,26.0,15.9,1.7,44.9266666666667
45.2533333333333,45.09,44.9266666666667,27.0,17.4,0.7,44.7633333333333
45.09,44.9266666666667,44.7633333333333,28.0,17.8,1.0,44.6
44.9266666666667,44.7633333333333,44.6,29.0,12.6,1.0,44.4366666666667
44.7633333333333,44.6,44.4366666666667,30.0,7.7,2.3,44.2733333333333
